1.800000000000000000e+01,1.450000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.888889600000000057e-01,1.851849599999999887e-02,6.111111000000000182e-01,3.740741000000000205e-01,3.925926000000000027e+00,5.555555299999999974e+00,4.000000000000000000e+00,2.222222299999999873e+00,4.888888999999999818e+00,2.222222199999999981e-01,-5.111111000000000182e+00,5.555555299999999974e+00,6.005291000000000379e-01,-5.709400000000000031e-01,0.000000000000000000e+00
2.300000000000000000e+01,5.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222221600000000130e+00,3.674072699999999969e+00,1.777777299999999894e+00,7.851852000000000276e-01,2.344444500000000176e+01,2.166666599999999931e+01,3.111111000000000004e+01,1.755555499999999824e+01,-5.333333500000000171e+00,2.300000000000000000e+01,-1.766666599999999931e+01,3.111111000000000004e+01,4.350702200000000075e-01,-1.771163199999999938e+00,0.000000000000000000e+00
1.960000000000000000e+02,1.290000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.333332500000000254e-01,4.333333400000000113e-01,6.666666999999999454e-01,1.777777399999999897e-01,6.333333500000000171e+00,7.888888999999999818e+00,7.333333500000000171e+00,3.777777700000000127e+00,4.666666499999999829e+00,3.000000000000000000e+00,-7.666666499999999829e+00,8.222222000000000364e+00,5.401234599999999997e-01,-9.327826000000000173e-01,0.000000000000000000e+00
8.000000000000000000e+01,1.160000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,1.633332800000000029e+00,1.555555699999999986e+00,8.740740399999999966e-01,2.170370300000000086e+01,2.122222100000000111e+01,2.755555499999999824e+01,1.633333400000000069e+01,-1.444444400000000073e+00,1.755555499999999824e+01,-1.611111000000000004e+01,2.755555499999999824e+01,4.073642199999999991e-01,-1.632242600000000099e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.166667200000000015e+00,2.388887599999999889e+00,2.388889600000000168e+00,1.529628500000000058e+00,1.874073999999999884e+01,1.733333400000000069e+01,2.522222100000000111e+01,1.366666700000000034e+01,-4.222222300000000317e+00,1.944444500000000176e+01,-1.522222200000000036e+01,2.522222100000000111e+01,4.576814200000000055e-01,-1.753725500000000048e+00,0.000000000000000000e+00
1.200000000000000000e+02,1.360000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.111111599999999866e-01,4.185187000000000213e-01,1.000000100000000058e+00,4.444444000000000172e-01,6.259259000000000128e+00,7.777777699999999683e+00,7.222222300000000317e+00,3.777777700000000127e+00,4.555555299999999974e+00,2.888888800000000145e+00,-7.444444700000000026e+00,8.000000000000000000e+00,5.295414299999999796e-01,-9.246065599999999662e-01,0.000000000000000000e+00
1.460000000000000000e+02,1.240000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999998999999999971e-01,1.666666400000000048e-01,3.888887500000000053e-01,1.074073759999999989e-01,6.037036999999999765e+00,7.444444700000000026e+00,7.333333500000000171e+00,3.333333300000000055e+00,4.222222300000000317e+00,3.888888800000000145e+00,-8.111110999999999294e+00,7.666666499999999829e+00,5.634920599999999613e-01,-1.024730099999999977e+00,0.000000000000000000e+00
2.300000000000000000e+01,8.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444444499999999909e+00,1.051852500000000079e+00,1.777778000000000080e+00,9.629628700000000263e-01,1.796296299999999846e+01,1.888888999999999996e+01,2.188888999999999996e+01,1.311111099999999929e+01,2.777777700000000127e+00,1.177777799999999964e+01,-1.455555500000000002e+01,2.188888999999999996e+01,3.997514799999999924e-01,-1.386867000000000072e+00,0.000000000000000000e+00
1.380000000000000000e+02,1.160000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.111111000000000182e-01,1.518518799999999946e-01,4.444445000000000201e-01,2.074073899999999970e-01,6.481481600000000398e+00,7.555555299999999974e+00,8.222222000000000364e+00,3.666666699999999945e+00,3.222222299999999873e+00,5.222222300000000317e+00,-8.444444999999999979e+00,8.333334000000000685e+00,5.591711000000000320e-01,-1.191070099999999909e+00,0.000000000000000000e+00
2.290000000000000000e+02,1.240000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888890000000000402e-01,7.407398499999999497e-02,8.888888999999999818e-01,3.407407000000000075e-01,5.888888999999999818e+00,7.111111000000000182e+00,7.111111000000000182e+00,3.444444400000000073e+00,3.666666699999999945e+00,3.666666699999999945e+00,-7.333333500000000171e+00,7.555555299999999974e+00,5.458553999999999906e-01,-1.037662599999999991e+00,0.000000000000000000e+00
2.200000000000000000e+01,1.160000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.888887500000000053e-01,1.074074099999999948e-01,3.333332500000000254e-01,1.333333399999999946e-01,5.629629600000000345e+00,6.777777699999999683e+00,7.000000000000000000e+00,3.111111199999999855e+00,3.444444400000000073e+00,4.111111000000000182e+00,-7.555555299999999974e+00,7.333333500000000171e+00,5.753968400000000205e-01,-1.099623699999999982e+00,0.000000000000000000e+00
1.210000000000000000e+02,6.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.277778000000000080e+00,2.329629000000000172e+00,2.888888999999999818e+00,2.874074199999999912e+00,2.674073999999999884e+01,2.466666599999999931e+01,3.522222000000000008e+01,2.033333400000000069e+01,-6.222222300000000317e+00,2.544444500000000176e+01,-1.922222100000000111e+01,3.522222000000000008e+01,4.223002000000000145e-01,-1.776113000000000053e+00,0.000000000000000000e+00
3.300000000000000000e+01,1.490000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555556000000000383e-01,2.518516499999999825e-01,7.222222700000000550e-01,1.518517100000000009e-01,5.444444700000000026e+00,4.111111000000000182e+00,8.666667000000000343e+00,3.555555599999999927e+00,-4.000000000000000000e+00,9.666667000000000343e+00,-5.666666499999999829e+00,8.666667000000000343e+00,5.783388999999999891e-01,-1.985702800000000101e+00,0.000000000000000000e+00
8.000000000000000000e+01,9.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222222300000000095e+00,1.007407900000000023e+00,9.444439999999999502e-01,5.518513999999999919e-01,2.140740800000000021e+01,2.133333400000000069e+01,2.666666599999999931e+01,1.622222299999999962e+01,-2.222222199999999981e-01,1.577777799999999964e+01,-1.555555500000000002e+01,2.666666599999999931e+01,3.904359299999999866e-01,-1.567327300000000090e+00,0.000000000000000000e+00
9.600000000000000000e+01,8.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000400000000012e+00,1.277777299999999894e+00,1.611110700000000007e+00,2.285188199999999892e+00,2.385185200000000094e+01,2.355555499999999824e+01,3.000000000000000000e+01,1.800000000000000000e+01,-8.888888999999999818e-01,1.844444500000000176e+01,-1.755555499999999824e+01,3.000000000000000000e+01,3.987910700000000253e-01,-1.598867000000000038e+00,0.000000000000000000e+00
1.450000000000000000e+02,1.020000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888886599999999971e-01,6.074083000000000121e-01,2.611111000000000182e+00,1.485185699999999942e+00,2.307407399999999953e+01,2.211111000000000004e+01,2.977777899999999889e+01,1.733333400000000069e+01,-2.888888800000000145e+00,2.011111000000000004e+01,-1.722222100000000111e+01,2.977777899999999889e+01,4.177625799999999945e-01,-1.685440400000000061e+00,0.000000000000000000e+00
1.800000000000000000e+01,1.380000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888888400000000134e-01,5.629629000000000438e-01,8.333332500000000254e-01,2.999998600000000071e-01,5.740740999999999872e+00,7.333333500000000171e+00,6.555555299999999974e+00,3.333333300000000055e+00,4.777777699999999683e+00,2.444444400000000073e+00,-7.222222300000000317e+00,7.333333500000000171e+00,5.438711999999999991e-01,-8.621077000000000323e-01,0.000000000000000000e+00
1.380000000000000000e+02,1.330000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666999999999454e-01,4.444443299999999986e-01,1.166666600000000109e+00,2.111109300000000022e-01,6.444444700000000026e+00,7.777777699999999683e+00,7.888888999999999818e+00,3.666666699999999945e+00,4.000000000000000000e+00,4.333333500000000171e+00,-8.333332999999999657e+00,8.222222000000000364e+00,5.582011000000000056e-01,-1.077659499999999992e+00,0.000000000000000000e+00
1.210000000000000000e+02,1.130000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.722221999999999920e+00,1.529630299999999998e+00,2.944443999999999839e+00,1.529629499999999975e+00,2.025926000000000116e+01,2.000000000000000000e+01,2.544444500000000176e+01,1.533333299999999966e+01,-7.777777999999999636e-01,1.555555500000000002e+01,-1.477777799999999964e+01,2.544444500000000176e+01,3.965889499999999956e-01,-1.585609100000000105e+00,0.000000000000000000e+00
9.500000000000000000e+01,5.700000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.833332699999999926e+00,3.411110600000000215e+00,2.111110699999999785e+00,1.718517499999999920e+00,2.629629699999999914e+01,2.466666599999999931e+01,3.444444699999999671e+01,1.977777899999999889e+01,-4.888888999999999818e+00,2.444444500000000176e+01,-1.955555499999999824e+01,3.444444699999999671e+01,4.256909500000000124e-01,-1.739017400000000046e+00,0.000000000000000000e+00
1.400000000000000000e+02,2.500000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999987500000000473e-01,1.466669699999999965e+00,1.111110700000000007e+00,1.185175549999999967e-01,1.280000000000000000e+02,1.177777800000000070e+02,1.423333399999999926e+02,1.238888850000000019e+02,-3.066666599999999931e+01,4.300000000000000000e+01,-1.233333299999999966e+01,1.423333399999999926e+02,1.725036400000000136e-01,-2.354551799999999862e+00,1.000000000000000000e+00
1.420000000000000000e+02,3.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999987200000000076e-01,6.236086499999999866e-01,5.000012499999999527e-01,3.496026999999999885e-01,1.105925900000000013e+02,9.677778000000000702e+01,1.286666700000000105e+02,1.063333360000000027e+02,-4.144444299999999970e+01,5.422222000000000008e+01,-1.277777799999999964e+01,1.286666700000000105e+02,2.477764600000000039e-01,-2.408018600000000120e+00,1.000000000000000000e+00
6.600000000000000000e+01,4.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.111119400000000201e-01,3.277307700000000046e-01,3.888918499999999834e-01,3.277331600000000233e-01,1.097037049999999994e+02,9.511111499999999808e+01,1.288888900000000035e+02,1.051111149999999981e+02,-4.377777999999999992e+01,5.755555700000000030e+01,-1.377777799999999964e+01,1.288888900000000035e+02,2.620456199999999791e-01,-2.404745000000000132e+00,1.000000000000000000e+00
1.650000000000000000e+02,9.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888905599999999962e-01,4.740739199999999820e-01,7.777785999999999866e-01,4.740735300000000207e-01,9.340740999999999872e+01,7.900000000000000000e+01,1.180000000000000000e+02,8.322221999999999298e+01,-4.322222000000000008e+01,7.377778000000000702e+01,-3.055555499999999824e+01,1.180000000000000000e+02,3.304175699999999938e-01,-2.207756499999999900e+00,1.000000000000000000e+00
2.280000000000000000e+02,2.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055554700000000068e+00,4.906551800000000241e-01,8.333333000000000546e-01,7.527732999999999786e-01,1.250000000000000000e+02,1.140000000000000000e+02,1.405555600000000140e+02,1.204444400000000002e+02,-3.300000000000000000e+01,4.666666800000000137e+01,-1.366666700000000034e+01,1.405555600000000140e+02,1.888916599999999890e-01,-2.348005999999999815e+00,1.000000000000000000e+00
1.240000000000000000e+02,2.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000001300000000093e+00,7.111075999999999508e-01,1.055553399999999975e+00,9.074166399999999966e-01,1.284444399999999860e+02,1.192222199999999930e+02,1.428888900000000035e+02,1.232222199999999930e+02,-2.766666599999999931e+01,4.333333199999999863e+01,-1.566666700000000034e+01,1.428888900000000035e+02,1.656161399999999950e-01,-2.271128000000000036e+00,1.000000000000000000e+00
1.560000000000000000e+02,3.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.777735599999999749e-01,1.629641799999999863e-01,2.611109499999999972e+00,1.040737900000000105e+00,1.362963000000000022e+02,1.297777900000000102e+02,1.463333399999999926e+02,1.327777900000000102e+02,-1.955555499999999824e+01,3.011111000000000004e+01,-1.055555500000000002e+01,1.463333399999999926e+02,1.130553559999999957e-01,-2.280755000000000088e+00,1.000000000000000000e+00
2.100000000000000000e+01,9.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666679399999999589e-01,4.444414700000000329e-02,7.777785999999999866e-01,5.629628300000000252e-01,1.134814800000000048e+02,1.058888850000000019e+02,1.285555600000000140e+02,1.060000000000000000e+02,-2.277777899999999889e+01,4.522222000000000008e+01,-2.244444500000000176e+01,1.285555600000000140e+02,1.796972300000000133e-01,-2.097814800000000091e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.900000000000000000e+01,9.000000000000000000e+00,1.111111099999999990e-01,0.000000000000000000e+00,1.388890600000000086e+00,1.129628999999999994e+00,1.833333399999999891e+00,6.999990000000000379e-01,1.133703699999999941e+02,1.025555599999999998e+02,1.320000000000000000e+02,1.055555599999999998e+02,-3.244444299999999970e+01,5.588889000000000351e+01,-2.344444500000000176e+01,1.320000000000000000e+02,2.229535900000000070e-01,-2.198157800000000162e+00,1.000000000000000000e+00
1.220000000000000000e+02,1.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.111157700000000137e-01,2.888890500000000028e+00,5.051852000000000231e+00,1.434444399999999860e+02,1.368888900000000035e+02,1.508888900000000035e+02,1.425555600000000140e+02,-1.966666599999999931e+01,2.233333400000000069e+01,-2.666666699999999945e+00,1.508888900000000035e+02,9.277301000000000297e-02,-2.521647699999999936e+00,1.000000000000000000e+00
4.400000000000000000e+01,7.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444440299999999899e-01,3.442648600000000059e-01,7.777785999999999866e-01,4.036864000000000008e-01,1.077407400000000024e+02,9.388888500000000192e+01,1.265555599999999998e+02,1.027777800000000070e+02,-4.155555700000000030e+01,5.644444299999999970e+01,-1.488888900000000071e+01,1.265555599999999998e+02,2.580791000000000057e-01,-2.377965199999999779e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277778599999999987e+00,7.296264999999999556e-01,9.444453000000000431e-01,3.740791399999999767e-01,1.386296199999999885e+02,1.333333399999999926e+02,1.475555600000000140e+02,1.350000000000000000e+02,-1.588888900000000071e+01,2.677777899999999889e+01,-1.088888900000000071e+01,1.475555600000000140e+02,9.635223399999999494e-02,-2.214611500000000177e+00,1.000000000000000000e+00
1.880000000000000000e+02,4.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.777785999999999866e-01,5.443299000000000332e-01,1.666667899999999980e+00,1.264908099999999980e+00,1.089259299999999939e+02,9.566666399999999726e+01,1.262222199999999930e+02,1.048888850000000019e+02,-3.977777999999999992e+01,5.188889000000000351e+01,-1.211111099999999929e+01,1.262222199999999930e+02,2.419340500000000116e-01,-2.410387800000000080e+00,1.000000000000000000e+00
1.520000000000000000e+02,1.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.777773999999999521e-01,4.554218999999999906e-01,5.555572500000000025e-01,2.721643999999999730e-01,1.121111149999999981e+02,9.722221999999999298e+01,1.304444399999999860e+02,1.086666639999999973e+02,-4.466666800000000137e+01,5.500000000000000000e+01,-1.033333299999999966e+01,1.304444399999999860e+02,2.546684000000000170e-01,-2.454979999999999940e+00,1.000000000000000000e+00
1.200000000000000000e+02,7.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333345999999999809e-01,8.888922000000000490e-02,5.000012499999999527e-01,7.777795999999999321e-02,1.018518499999999989e+02,8.911111499999999808e+01,1.232222199999999930e+02,9.322221999999999298e+01,-3.822222000000000008e+01,6.411111499999999808e+01,-2.588888999999999996e+01,1.232222199999999930e+02,2.767843999999999860e-01,-2.220553199999999894e+00,1.000000000000000000e+00
1.430000000000000000e+02,2.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.277777299999999894e+00,9.074056000000000344e-01,8.888880599999999799e-01,1.140748899999999955e+00,1.276296300000000059e+02,1.176666639999999973e+02,1.416666700000000105e+02,1.235555599999999998e+02,-2.988888999999999996e+01,4.211110999999999649e+01,-1.222222200000000036e+01,1.416666700000000105e+02,1.693969200000000064e-01,-2.349251999999999896e+00,1.000000000000000000e+00
1.810000000000000000e+02,2.700000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.222214000000000134e-01,4.629638799999999943e-01,5.000000000000000000e-01,2.555548300000000106e-01,1.380740800000000092e+02,1.325555600000000140e+02,1.465555600000000140e+02,1.351111099999999965e+02,-1.655555499999999824e+01,2.544444500000000176e+01,-8.888889000000000706e+00,1.465555600000000140e+02,9.626316000000000039e-02,-2.264531900000000153e+00,1.000000000000000000e+00
1.070000000000000000e+02,2.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666615599999999864e-01,5.163978299999999466e-01,1.166666600000000109e+00,4.082483000000000084e-01,1.267777800000000070e+02,1.157777800000000070e+02,1.418888900000000035e+02,1.226666639999999973e+02,-3.300000000000000000e+01,4.533333199999999863e+01,-1.233333299999999966e+01,1.418888900000000035e+02,1.840218899999999935e-01,-2.370371800000000029e+00,1.000000000000000000e+00
2.260000000000000000e+02,8.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888892999999999933e-01,5.185186000000000517e-01,1.055552100000000104e+00,5.074063500000000060e-01,9.062963000000000591e+01,7.455555999999999983e+01,1.168888850000000019e+02,8.044444000000000017e+01,-4.822222000000000008e+01,7.877778000000000702e+01,-3.055555499999999824e+01,1.168888850000000019e+02,3.620617700000000050e-01,-2.239052800000000065e+00,1.000000000000000000e+00
9.300000000000000000e+01,2.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222223899999999919e+00,1.229636299999999904e+00,1.388890600000000086e+00,1.574081899999999923e+00,1.284814800000000048e+02,1.190000000000000000e+02,1.427777700000000038e+02,1.236666639999999973e+02,-2.844444500000000176e+01,4.288889000000000351e+01,-1.444444499999999998e+01,1.427777700000000038e+02,1.664843400000000084e-01,-2.297760499999999873e+00,1.000000000000000000e+00
6.000000000000000000e+01,5.200000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.222226000000000479e-01,5.963011000000000283e-01,7.777773999999999521e-01,7.407435999999999465e-01,1.116296300000000059e+02,1.010000000000000000e+02,1.292222299999999962e+02,1.046666639999999973e+02,-3.188888999999999996e+01,5.277777999999999992e+01,-2.088888999999999996e+01,1.292222299999999962e+02,2.183793499999999999e-01,-2.229684799999999800e+00,1.000000000000000000e+00
1.790000000000000000e+02,1.010000000000000000e+02,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.444478499999999777e-01,3.851871000000000045e-01,6.111094400000000038e-01,3.296328199999999931e-01,1.349259199999999908e+02,1.264444400000000002e+02,1.472222299999999962e+02,1.311111099999999965e+02,-2.544444500000000176e+01,3.688889000000000351e+01,-1.144444499999999998e+01,1.472222299999999962e+02,1.411067199999999910e-01,-2.328734600000000210e+00,1.000000000000000000e+00
1.120000000000000000e+02,3.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555572500000000025e-01,2.721643999999999730e-01,1.222222700000000106e+00,7.200824999999999587e-01,1.132592599999999976e+02,1.007777800000000070e+02,1.301111099999999965e+02,1.088888850000000019e+02,-3.744444299999999970e+01,5.055555700000000030e+01,-1.311111099999999929e+01,1.301111099999999965e+02,2.253837599999999886e-01,-2.385307599999999972e+00,1.000000000000000000e+00
1.030000000000000000e+02,6.400000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.666666999999999454e-01,6.992053999999999769e-01,1.333330799999999927e+00,9.189359499999999459e-01,1.087777800000000070e+02,9.633333600000000274e+01,1.262222199999999930e+02,1.037777800000000070e+02,-3.733333199999999863e+01,5.233333199999999863e+01,-1.500000000000000000e+01,1.262222199999999930e+02,2.367968000000000017e-01,-2.355442500000000106e+00,1.000000000000000000e+00
1.740000000000000000e+02,5.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000001300000000093e+00,7.601153000000000493e-01,9.444453000000000431e-01,9.525791999999999593e-01,1.074444400000000002e+02,9.466666399999999726e+01,1.257777800000000070e+02,1.018888850000000019e+02,-3.833333199999999863e+01,5.500000000000000000e+01,-1.666666599999999931e+01,1.257777800000000070e+02,2.473367999999999955e-01,-2.337295500000000192e+00,1.000000000000000000e+00
8.000000000000000000e+01,4.000000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.111107000000000067e-01,5.741323000000000398e-01,7.222226000000000479e-01,7.722025000000000139e-01,1.107037049999999994e+02,9.622221999999999298e+01,1.290000000000000000e+02,1.068888850000000019e+02,-4.344444299999999970e+01,5.488889000000000351e+01,-1.144444499999999998e+01,1.290000000000000000e+02,2.540512999999999799e-01,-2.434692399999999868e+00,1.000000000000000000e+00
6.700000000000000000e+01,7.100000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666666600000000109e+00,8.888911000000000451e-01,1.499998699999999907e+00,2.999984600000000223e-01,1.259629599999999954e+02,1.155555599999999998e+02,1.408888900000000035e+02,1.214444400000000002e+02,-3.122222100000000111e+01,4.477777999999999992e+01,-1.355555500000000002e+01,1.408888900000000035e+02,1.796721799999999869e-01,-2.339757999999999782e+00,1.000000000000000000e+00
